dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp_norm,hum_norm,windspeed_norm,casual,registered,cnt,temp_real,atemp_norm_calc,hum_real,windspeed_real,hum_qual
2012-07-22,summer,2012,jul,no,sunday,no,weather2,0.6675,0.7625,0.0939208,2544,4866,7410,23,0.5909090909090909,76.25,6.29,alta
2012-07-23,summer,2012,jul,no,monday,yes,weather1,0.741667,0.694167,0.138683,1135,5831,6966,27,0.6515151515151515,69.42,9.29,média
2012-07-24,summer,2012,jul,no,tuesday,yes,weather1,0.750833,0.655,0.211454,1140,6452,7592,27,0.6515151515151515,65.5,14.17,média
2012-07-25,summer,2012,jul,no,wednesday,yes,weather1,0.724167,0.45,0.1648,1383,6790,8173,26,0.6363636363636364,45,11.04,baixa
2012-07-26,summer,2012,jul,no,thursday,yes,weather1,0.776667,0.596667,0.284813,1036,5825,6861,29,0.6818181818181818,59.67,19.08,média
2012-07-27,summer,2012,jul,no,friday,yes,weather1,0.781667,0.594583,0.152992,1259,5645,6904,29,0.6818181818181818,59.46,10.25,média
2012-07-28,summer,2012,jul,no,saturday,no,weather1,0.755833,0.613333,0.15735,2234,4451,6685,28,0.6666666666666666,61.33,10.54,média
2012-07-29,summer,2012,jul,no,sunday,no,weather1,0.721667,0.62375,0.170396,2153,4444,6597,26,0.6363636363636364,62.38,11.42,média
2012-07-30,summer,2012,jul,no,monday,yes,weather1,0.730833,0.66875,0.153617,1040,6065,7105,26,0.6363636363636364,66.88,10.29,média
2012-07-31,summer,2012,jul,no,tuesday,yes,weather1,0.713333,0.704167,0.165425,968,6248,7216,26,0.6363636363636364,70.42,11.08,alta
2012-08-01,summer,2012,aug,no,wednesday,yes,weather1,0.7175,0.6775,0.141179,1074,6506,7580,26,0.6363636363636364,67.75,9.46,média
2012-08-02,summer,2012,aug,no,thursday,yes,weather1,0.7525,0.659583,0.129354,983,6278,7261,27,0.6515151515151515,65.96,8.67,média
2012-08-03,summer,2012,aug,no,friday,yes,weather2,0.765833,0.6425,0.215792,1328,5847,7175,28,0.6666666666666666,64.25,14.46,média
2012-08-04,summer,2012,aug,no,saturday,no,weather1,0.793333,0.613333,0.257458,2345,4479,6824,29,0.6818181818181818,61.33,17.25,média
2012-08-05,summer,2012,aug,no,sunday,no,weather1,0.769167,0.6525,0.290421,1707,3757,5464,28,0.6666666666666666,65.25,19.46,média
2012-08-06,summer,2012,aug,no,monday,yes,weather2,0.7525,0.654167,0.129354,1233,5780,7013,27,0.6515151515151515,65.42,8.67,média
2012-08-07,summer,2012,aug,no,tuesday,yes,weather2,0.735833,0.70375,0.116908,1278,5995,7273,27,0.6515151515151515,70.38,7.83,alta
2012-08-08,summer,2012,aug,no,wednesday,yes,weather2,0.75,0.672917,0.1107,1263,6271,7534,27,0.6515151515151515,67.29,7.42,média
2012-08-09,summer,2012,aug,no,thursday,yes,weather1,0.755833,0.620417,0.1561,1196,6090,7286,28,0.6666666666666666,62.04,10.46,média
2012-08-10,summer,2012,aug,no,friday,yes,weather2,0.715833,0.715833,0.238813,1065,4721,5786,26,0.6363636363636364,71.58,16,alta
2012-08-11,summer,2012,aug,no,saturday,no,weather2,0.6925,0.732917,0.206479,2247,4052,6299,25,0.6212121212121212,73.29,13.83,alta
2012-08-12,summer,2012,aug,no,sunday,no,weather1,0.700833,0.530417,0.122512,2182,4362,6544,25,0.6212121212121212,53.04,8.21,média
2012-08-13,summer,2012,aug,no,monday,yes,weather1,0.720833,0.545417,0.136212,1207,5676,6883,26,0.6363636363636364,54.54,9.13,média
2012-08-14,summer,2012,aug,no,tuesday,yes,weather1,0.726667,0.686667,0.169158,1128,5656,6784,26,0.6363636363636364,68.67,11.33,média
2012-08-15,summer,2012,aug,no,wednesday,yes,weather1,0.706667,0.619583,0.169771,1198,6149,7347,25,0.6212121212121212,61.96,11.37,média
2012-08-16,summer,2012,aug,no,thursday,yes,weather1,0.719167,0.519167,0.141796,1338,6267,7605,26,0.6363636363636364,51.92,9.5,média
2012-08-17,summer,2012,aug,no,friday,yes,weather1,0.723333,0.570833,0.231354,1483,5665,7148,26,0.6363636363636364,57.08,15.5,média
2012-08-18,summer,2012,aug,no,saturday,no,weather1,0.678333,0.603333,0.177867,2827,5038,7865,24,0.6060606060606061,60.33,11.92,média
2012-08-19,summer,2012,aug,no,sunday,no,weather2,0.635833,0.711667,0.08645,1208,3341,4549,22,0.5757575757575758,71.17,5.79,alta
2012-08-20,summer,2012,aug,no,monday,yes,weather2,0.635833,0.734167,0.129979,1026,5504,6530,22,0.5757575757575758,73.42,8.71,alta
2012-08-21,summer,2012,aug,no,tuesday,yes,weather1,0.649167,0.67375,0.0727708,1081,5925,7006,23,0.5909090909090909,67.38,4.88,média
2012-08-22,summer,2012,aug,no,wednesday,yes,weather1,0.6675,0.677083,0.0702833,1094,6281,7375,23,0.5909090909090909,67.71,4.71,média
2012-08-23,summer,2012,aug,no,thursday,yes,weather1,0.695833,0.635833,0.0845958,1363,6402,7765,25,0.6212121212121212,63.58,5.67,média
2012-08-24,summer,2012,aug,no,friday,yes,weather2,0.7025,0.615,0.0721458,1325,6257,7582,25,0.6212121212121212,61.5,4.83,média
2012-08-25,summer,2012,aug,no,saturday,no,weather2,0.661667,0.712917,0.244408,1829,4224,6053,23,0.5909090909090909,71.29,16.38,alta
2012-08-26,summer,2012,aug,no,sunday,no,weather2,0.653333,0.845833,0.228858,1483,3772,5255,23,0.5909090909090909,84.58,15.33,alta
2012-08-27,summer,2012,aug,no,monday,yes,weather1,0.703333,0.730417,0.128733,989,5928,6917,25,0.6212121212121212,73.04,8.63,alta
2012-08-28,summer,2012,aug,no,tuesday,yes,weather1,0.728333,0.62,0.190925,935,6105,7040,26,0.6363636363636364,62,12.79,média
2012-08-29,summer,2012,aug,no,wednesday,yes,weather1,0.685,0.552083,0.112562,1177,6520,7697,24,0.6060606060606061,55.21,7.54,média
2012-08-30,summer,2012,aug,no,thursday,yes,weather1,0.706667,0.590417,0.0771167,1172,6541,7713,25,0.6212121212121212,59.04,5.17,média
2012-08-31,summer,2012,aug,no,friday,yes,weather1,0.764167,0.5875,0.168533,1433,5917,7350,28,0.6666666666666666,58.75,11.29,média
2012-09-01,fall,2012,sep,no,saturday,no,weather2,0.753333,0.638333,0.113187,2352,3788,6140,27,0.6515151515151515,63.83,7.58,média
2012-09-02,fall,2012,sep,no,sunday,no,weather2,0.696667,0.815,0.0640708,2613,3197,5810,25,0.6212121212121212,81.5,4.29,alta
2012-09-03,fall,2012,sep,yes,monday,no,weather1,0.7075,0.790833,0.151121,1965,4069,6034,25,0.6212121212121212,79.08,10.13,alta
2012-09-04,fall,2012,sep,no,tuesday,yes,weather1,0.725833,0.755,0.236321,867,5997,6864,26,0.6363636363636364,75.5,15.83,alta
2012-09-05,fall,2012,sep,no,wednesday,yes,weather1,0.736667,0.74125,0.187808,832,6280,7112,27,0.6515151515151515,74.12,12.58,alta
2012-09-06,fall,2012,sep,no,thursday,yes,weather2,0.696667,0.810417,0.142421,611,5592,6203,25,0.6212121212121212,81.04,9.54,alta
2012-09-07,fall,2012,sep,no,friday,yes,weather1,0.703333,0.73625,0.171646,1045,6459,7504,25,0.6212121212121212,73.62,11.5,alta
2012-09-08,fall,2012,sep,no,saturday,no,weather2,0.659167,0.799167,0.281104,1557,4419,5976,23,0.5909090909090909,79.92,18.83,alta
2012-09-09,fall,2012,sep,no,sunday,no,weather1,0.61,0.5475,0.224496,2570,5657,8227,21,0.5606060606060606,54.75,15.04,média
2012-09-10,fall,2012,sep,no,monday,yes,weather1,0.583333,0.50375,0.258713,1118,6407,7525,19,0.5303030303030303,50.38,17.33,média
2012-09-11,fall,2012,sep,no,tuesday,yes,weather1,0.5775,0.52,0.0920542,1070,6697,7767,19,0.5303030303030303,52,6.17,média
2012-09-12,fall,2012,sep,no,wednesday,yes,weather1,0.599167,0.577083,0.131846,1050,6820,7870,20,0.5454545454545454,57.71,8.83,média
2012-09-13,fall,2012,sep,no,thursday,yes,weather1,0.6125,0.637083,0.0827208,1054,6750,7804,21,0.5606060606060606,63.71,5.54,média
2012-09-14,fall,2012,sep,no,friday,yes,weather1,0.633333,0.6725,0.103863,1379,6630,8009,22,0.5757575757575758,67.25,6.96,média
2012-09-15,fall,2012,sep,no,saturday,no,weather1,0.608333,0.501667,0.247521,3160,5554,8714,21,0.5606060606060606,50.17,16.58,média
2012-09-16,fall,2012,sep,no,sunday,no,weather1,0.58,0.57,0.0901833,2166,5167,7333,19,0.5303030303030303,57,6.04,média
2012-09-17,fall,2012,sep,no,monday,yes,weather2,0.580833,0.734583,0.151742,1022,5847,6869,19,0.5303030303030303,73.46,10.17,alta
2012-09-18,fall,2012,sep,no,tuesday,yes,weather2,0.623333,0.8725,0.357587,371,3702,4073,21,0.5606060606060606,87.25,23.96,alta
2012-09-19,fall,2012,sep,no,wednesday,yes,weather1,0.5525,0.536667,0.215175,788,6803,7591,18,0.5151515151515151,53.67,14.42,média
2012-09-20,fall,2012,sep,no,thursday,yes,weather1,0.546667,0.618333,0.118167,939,6781,7720,18,0.5151515151515151,61.83,7.92,média
2012-09-21,fall,2012,sep,no,friday,yes,weather1,0.599167,0.66875,0.154229,1250,6917,8167,20,0.5454545454545454,66.88,10.33,média
2012-09-22,fall,2012,sep,no,saturday,no,weather1,0.65,0.646667,0.283583,2512,5883,8395,23,0.5909090909090909,64.67,19,média
2012-09-23,fall,2012,sep,no,sunday,no,weather1,0.529167,0.467083,0.223258,2454,5453,7907,17,0.5,46.71,14.96,baixa
2012-09-24,fall,2012,sep,no,monday,yes,weather1,0.514167,0.492917,0.142404,1001,6435,7436,16,0.48484848484848486,49.29,9.54,baixa
2012-09-25,fall,2012,sep,no,tuesday,yes,weather1,0.55,0.57,0.236321,845,6693,7538,18,0.5151515151515151,57,15.83,média
2012-09-26,fall,2012,sep,no,wednesday,yes,weather1,0.635,0.630833,0.2444,787,6946,7733,22,0.5757575757575758,63.08,16.37,média
2012-09-27,fall,2012,sep,no,thursday,yes,weather2,0.65,0.690833,0.134342,751,6642,7393,23,0.5909090909090909,69.08,9,média
2012-09-28,fall,2012,sep,no,friday,yes,weather2,0.619167,0.69,0.164179,1045,6370,7415,21,0.5606060606060606,69,11,média
2012-09-29,fall,2012,sep,no,saturday,no,weather1,0.5425,0.542917,0.227604,2589,5966,8555,17,0.5,54.29,15.25,média
2012-09-30,fall,2012,sep,no,sunday,no,weather1,0.526667,0.583333,0.134958,2015,4874,6889,17,0.5,58.33,9.04,média
2012-10-01,fall,2012,oct,no,monday,yes,weather2,0.520833,0.649167,0.0908042,763,6015,6778,16,0.48484848484848486,64.92,6.08,média
2012-10-02,fall,2012,oct,no,tuesday,yes,weather3,0.590833,0.871667,0.104475,315,4324,4639,20,0.5454545454545454,87.17,7,alta
2012-10-03,fall,2012,oct,no,wednesday,yes,weather2,0.6575,0.79375,0.0665458,728,6844,7572,23,0.5909090909090909,79.38,4.46,alta
2012-10-04,fall,2012,oct,no,thursday,yes,weather2,0.6575,0.722917,0.117546,891,6437,7328,23,0.5909090909090909,72.29,7.88,alta
2012-10-05,fall,2012,oct,no,friday,yes,weather1,0.615,0.6275,0.10635,1516,6640,8156,21,0.5606060606060606,62.75,7.13,média
2012-10-06,fall,2012,oct,no,saturday,no,weather1,0.554167,0.664167,0.268025,3031,4934,7965,18,0.5151515151515151,66.42,17.96,média
2012-10-07,fall,2012,oct,no,sunday,no,weather2,0.415833,0.708333,0.141162,781,2729,3510,12,0.42424242424242425,70.83,9.46,alta
2012-10-08,fall,2012,oct,yes,monday,no,weather2,0.383333,0.709583,0.189679,874,4604,5478,10,0.3939393939393939,70.96,12.71,alta
2012-10-09,fall,2012,oct,no,tuesday,yes,weather2,0.446667,0.761667,0.1903,601,5791,6392,13,0.4393939393939394,76.17,12.75,alta
2012-10-10,fall,2012,oct,no,wednesday,yes,weather1,0.514167,0.630833,0.187821,780,6911,7691,16,0.48484848484848486,63.08,12.58,média
2012-10-11,fall,2012,oct,no,thursday,yes,weather1,0.435,0.463333,0.181596,834,6736,7570,12,0.42424242424242425,46.33,12.17,baixa
2012-10-12,fall,2012,oct,no,friday,yes,weather1,0.4375,0.539167,0.235092,1060,6222,7282,13,0.4393939393939394,53.92,15.75,média
2012-10-13,fall,2012,oct,no,saturday,no,weather1,0.393333,0.494583,0.146142,2252,4857,7109,10,0.3939393939393939,49.46,9.79,baixa
2012-10-14,fall,2012,oct,no,sunday,no,weather1,0.521667,0.640417,0.278612,2080,4559,6639,17,0.5,64.04,18.67,média
2012-10-15,fall,2012,oct,no,monday,yes,weather2,0.561667,0.7075,0.296037,760,5115,5875,18,0.5151515151515151,70.75,19.83,alta
2012-10-16,fall,2012,oct,no,tuesday,yes,weather1,0.468333,0.558333,0.182221,922,6612,7534,14,0.45454545454545453,55.83,12.21,média
2012-10-17,fall,2012,oct,no,wednesday,yes,weather1,0.455833,0.692917,0.101371,979,6482,7461,13,0.4393939393939394,69.29,6.79,média
2012-10-18,fall,2012,oct,no,thursday,yes,weather2,0.5225,0.728333,0.236937,1008,6501,7509,17,0.5,72.83,15.87,alta
2012-10-19,fall,2012,oct,no,friday,yes,weather2,0.563333,0.815,0.134954,753,4671,5424,18,0.5151515151515151,81.5,9.04,alta
2012-10-20,fall,2012,oct,no,saturday,no,weather1,0.484167,0.572917,0.117537,2806,5284,8090,15,0.4696969696969697,57.29,7.87,média
2012-10-21,fall,2012,oct,no,sunday,no,weather1,0.464167,0.51,0.166054,2132,4692,6824,14,0.45454545454545453,51,11.13,média
2012-10-22,fall,2012,oct,no,monday,yes,weather1,0.4875,0.568333,0.0814833,830,6228,7058,15,0.4696969696969697,56.83,5.46,média
2012-10-23,fall,2012,oct,no,tuesday,yes,weather1,0.544167,0.641667,0.0945458,841,6625,7466,18,0.5151515151515151,64.17,6.33,média
2012-10-24,fall,2012,oct,no,wednesday,yes,weather1,0.5875,0.63625,0.0727792,795,6898,7693,20,0.5454545454545454,63.62,4.88,média
2012-10-25,fall,2012,oct,no,thursday,yes,weather2,0.55,0.800417,0.124375,875,6484,7359,18,0.5151515151515151,80.04,8.33,alta
2012-10-26,fall,2012,oct,no,friday,yes,weather2,0.545833,0.807083,0.132467,1182,6262,7444,18,0.5151515151515151,80.71,8.88,alta
2012-10-27,fall,2012,oct,no,saturday,no,weather2,0.53,0.72,0.235692,2643,5209,7852,17,0.5,72,15.79,alta
2012-10-28,fall,2012,oct,no,sunday,no,weather2,0.4775,0.694583,0.398008,998,3461,4459,14,0.45454545454545453,69.46,26.67,média
2012-10-29,fall,2012,oct,no,monday,yes,weather3,0.44,0.88,0.3582,2,20,22,13,0.4393939393939394,88,24,alta
2012-10-30,fall,2012,oct,no,tuesday,yes,weather2,0.318182,0.825455,0.213009,87,1009,1096,7,0.3484848484848485,82.55,14.27,alta
2012-10-31,fall,2012,oct,no,wednesday,yes,weather2,0.3575,0.666667,0.166667,419,5147,5566,9,0.3787878787878788,66.67,11.17,média
2012-11-01,fall,2012,nov,no,thursday,yes,weather2,0.365833,0.581667,0.157346,466,5520,5986,9,0.3787878787878788,58.17,10.54,média
2012-11-02,fall,2012,nov,no,friday,yes,weather1,0.355,0.522083,0.266175,618,5229,5847,9,0.3787878787878788,52.21,17.83,média
2012-11-03,fall,2012,nov,no,saturday,no,weather2,0.343333,0.49125,0.270529,1029,4109,5138,8,0.36363636363636365,49.12,18.13,baixa
2012-11-04,fall,2012,nov,no,sunday,no,weather1,0.325833,0.532917,0.179108,1201,3906,5107,7,0.3484848484848485,53.29,12,média
2012-11-05,fall,2012,nov,no,monday,yes,weather1,0.319167,0.494167,0.236325,378,4881,5259,7,0.3484848484848485,49.42,15.83,baixa
2012-11-06,fall,2012,nov,no,tuesday,yes,weather1,0.280833,0.567083,0.173513,466,5220,5686,5,0.3181818181818182,56.71,11.63,média
2012-11-07,fall,2012,nov,no,wednesday,yes,weather2,0.295833,0.5475,0.304108,326,4709,5035,6,0.3333333333333333,54.75,20.38,média
2012-11-08,fall,2012,nov,no,thursday,yes,weather1,0.352174,0.333478,0.347835,340,4975,5315,9,0.3787878787878788,33.35,23.3,baixa
2012-11-09,fall,2012,nov,no,friday,yes,weather1,0.361667,0.540833,0.214558,709,5283,5992,9,0.3787878787878788,54.08,14.38,média
2012-11-10,fall,2012,nov,no,saturday,no,weather1,0.389167,0.645417,0.0578458,2090,4446,6536,10,0.3939393939393939,64.54,3.88,média
2012-11-11,fall,2012,nov,no,sunday,no,weather1,0.420833,0.659167,0.1275,2290,4562,6852,12,0.42424242424242425,65.92,8.54,média
2012-11-12,fall,2012,nov,yes,monday,no,weather1,0.485,0.741667,0.173517,1097,5172,6269,15,0.4696969696969697,74.17,11.63,alta
2012-11-13,fall,2012,nov,no,tuesday,yes,weather2,0.343333,0.662917,0.342046,327,3767,4094,8,0.36363636363636365,66.29,22.92,média
2012-11-14,fall,2012,nov,no,wednesday,yes,weather1,0.289167,0.552083,0.199625,373,5122,5495,6,0.3333333333333333,55.21,13.37,média
2012-11-15,fall,2012,nov,no,thursday,yes,weather2,0.321667,0.620417,0.152987,320,5125,5445,7,0.3484848484848485,62.04,10.25,média
2012-11-16,fall,2012,nov,no,friday,yes,weather1,0.345,0.524583,0.171025,484,5214,5698,8,0.36363636363636365,52.46,11.46,média
2012-11-17,fall,2012,nov,no,saturday,no,weather1,0.325,0.545417,0.179729,1313,4316,5629,7,0.3484848484848485,54.54,12.04,média
2012-11-18,fall,2012,nov,no,sunday,no,weather1,0.3425,0.692917,0.227612,922,3747,4669,8,0.36363636363636365,69.29,15.25,média
2012-11-19,fall,2012,nov,no,monday,yes,weather2,0.380833,0.623333,0.235067,449,5050,5499,10,0.3939393939393939,62.33,15.75,média
2012-11-20,fall,2012,nov,no,tuesday,yes,weather2,0.374167,0.685,0.082725,534,5100,5634,10,0.3939393939393939,68.5,5.54,média
2012-11-21,fall,2012,nov,no,wednesday,yes,weather1,0.353333,0.61375,0.103246,615,4531,5146,9,0.3787878787878788,61.38,6.92,média
2012-11-22,fall,2012,nov,yes,thursday,no,weather1,0.34,0.580417,0.0528708,955,1470,2425,8,0.36363636363636365,58.04,3.54,média
2012-11-23,fall,2012,nov,no,friday,yes,weather1,0.368333,0.56875,0.148021,1603,2307,3910,9,0.3787878787878788,56.88,9.92,média
2012-11-24,fall,2012,nov,no,saturday,no,weather1,0.278333,0.404583,0.376871,532,1745,2277,5,0.3181818181818182,40.46,25.25,baixa
2012-11-25,fall,2012,nov,no,sunday,no,weather1,0.245833,0.468333,0.1505,309,2115,2424,4,0.30303030303030304,46.83,10.08,baixa
2012-11-26,fall,2012,nov,no,monday,yes,weather1,0.313333,0.535417,0.04665,337,4750,5087,7,0.3484848484848485,53.54,3.13,média
2012-11-27,fall,2012,nov,no,tuesday,yes,weather2,0.291667,0.786667,0.237562,123,3836,3959,6,0.3333333333333333,78.67,15.92,alta
2012-11-28,fall,2012,nov,no,wednesday,yes,weather1,0.296667,0.50625,0.210821,198,5062,5260,6,0.3333333333333333,50.62,14.13,média
2012-11-29,fall,2012,nov,no,thursday,yes,weather1,0.28087,0.555652,0.115522,243,5080,5323,5,0.3181818181818182,55.57,7.74,média
2012-11-30,fall,2012,nov,no,friday,yes,weather1,0.298333,0.649583,0.0584708,362,5306,5668,6,0.3333333333333333,64.96,3.92,média
2012-12-01,winter,2012,dec,no,saturday,no,weather2,0.298333,0.806667,0.0597042,951,4240,5191,6,0.3333333333333333,80.67,4,alta
2012-12-02,winter,2012,dec,no,sunday,no,weather2,0.3475,0.823333,0.124379,892,3757,4649,8,0.36363636363636365,82.33,8.33,alta
2012-12-03,winter,2012,dec,no,monday,yes,weather1,0.4525,0.7675,0.0827208,555,5679,6234,13,0.4393939393939394,76.75,5.54,alta
2012-12-04,winter,2012,dec,no,tuesday,yes,weather1,0.475833,0.73375,0.174129,551,6055,6606,14,0.45454545454545453,73.38,11.67,alta
2012-12-05,winter,2012,dec,no,wednesday,yes,weather1,0.438333,0.485,0.324021,331,5398,5729,13,0.4393939393939394,48.5,21.71,baixa
2012-12-06,winter,2012,dec,no,thursday,yes,weather1,0.255833,0.50875,0.174754,340,5035,5375,4,0.30303030303030304,50.88,11.71,média
2012-12-07,winter,2012,dec,no,friday,yes,weather2,0.320833,0.764167,0.1306,349,4659,5008,7,0.3484848484848485,76.42,8.75,alta
2012-12-08,winter,2012,dec,no,saturday,no,weather2,0.381667,0.91125,0.101379,1153,4429,5582,10,0.3939393939393939,91.12,6.79,alta
2012-12-09,winter,2012,dec,no,sunday,no,weather2,0.384167,0.905417,0.157975,441,2787,3228,10,0.3939393939393939,90.54,10.58,alta
2012-12-10,winter,2012,dec,no,monday,yes,weather2,0.435833,0.925,0.190308,329,4841,5170,12,0.42424242424242425,92.5,12.75,alta
2012-12-11,winter,2012,dec,no,tuesday,yes,weather2,0.353333,0.596667,0.296037,282,5219,5501,9,0.3787878787878788,59.67,19.83,média
2012-12-12,winter,2012,dec,no,wednesday,yes,weather2,0.2975,0.538333,0.162937,310,5009,5319,6,0.3333333333333333,53.83,10.92,média
2012-12-13,winter,2012,dec,no,thursday,yes,weather1,0.295833,0.485833,0.174129,425,5107,5532,6,0.3333333333333333,48.58,11.67,baixa
2012-12-14,winter,2012,dec,no,friday,yes,weather1,0.281667,0.642917,0.131229,429,5182,5611,5,0.3181818181818182,64.29,8.79,média
2012-12-15,winter,2012,dec,no,saturday,no,weather1,0.324167,0.650417,0.10635,767,4280,5047,7,0.3484848484848485,65.04,7.13,média
2012-12-16,winter,2012,dec,no,sunday,no,weather2,0.3625,0.83875,0.100742,538,3248,3786,9,0.3787878787878788,83.88,6.75,alta
2012-12-17,winter,2012,dec,no,monday,yes,weather2,0.393333,0.907083,0.0982583,212,4373,4585,10,0.3939393939393939,90.71,6.58,alta
2012-12-18,winter,2012,dec,no,tuesday,yes,weather1,0.410833,0.66625,0.221404,433,5124,5557,11,0.4090909090909091,66.62,14.83,média
2012-12-19,winter,2012,dec,no,wednesday,yes,weather1,0.3325,0.625417,0.184092,333,4934,5267,8,0.36363636363636365,62.54,12.33,média
2012-12-20,winter,2012,dec,no,thursday,yes,weather2,0.33,0.667917,0.132463,314,3814,4128,8,0.36363636363636365,66.79,8.88,média
2012-12-21,winter,2012,dec,no,friday,yes,weather2,0.326667,0.556667,0.374383,221,3402,3623,7,0.3484848484848485,55.67,25.08,média
2012-12-22,winter,2012,dec,no,saturday,no,weather1,0.265833,0.44125,0.407346,205,1544,1749,4,0.30303030303030304,44.12,27.29,baixa
2012-12-23,winter,2012,dec,no,sunday,no,weather1,0.245833,0.515417,0.133083,408,1379,1787,4,0.30303030303030304,51.54,8.92,média
2012-12-24,winter,2012,dec,no,monday,yes,weather2,0.231304,0.791304,0.0772304,174,746,920,3,0.2878787878787879,79.13,5.17,alta
2012-12-25,winter,2012,dec,yes,tuesday,no,weather2,0.291304,0.734783,0.168726,440,573,1013,6,0.3333333333333333,73.48,11.3,alta
2012-12-26,winter,2012,dec,no,wednesday,yes,weather3,0.243333,0.823333,0.316546,9,432,441,3,0.2878787878787879,82.33,21.21,alta
2012-12-27,winter,2012,dec,no,thursday,yes,weather2,0.254167,0.652917,0.350133,247,1867,2114,4,0.30303030303030304,65.29,23.46,média
2012-12-28,winter,2012,dec,no,friday,yes,weather2,0.253333,0.59,0.155471,644,2451,3095,4,0.30303030303030304,59,10.42,média
2012-12-29,winter,2012,dec,no,saturday,no,weather2,0.253333,0.752917,0.124383,159,1182,1341,4,0.30303030303030304,75.29,8.33,alta
2012-12-30,winter,2012,dec,no,sunday,no,weather1,0.255833,0.483333,0.350754,364,1432,1796,4,0.30303030303030304,48.33,23.5,baixa
2012-12-31,winter,2012,dec,no,monday,yes,weather2,0.215833,0.5775,0.154846,439,2290,2729,2,0.2727272727272727,57.75,10.37,média
